,num_rooms,num_people,housearea,is_ac,is_tv,is_flat,ave_monthly_income,num_children,is_urban,amount_paid
1723,0,5,715.93,No,Yes,Flat,20897.96,1,Urban,1943.8304583
1724,3,1,741.72,No,No,Not Flat,30486.35,3,Rural,1621.5424089
1725,1,6,1056.3,No,Yes,Not Flat,33057.16,2,Urban,1952.9930348999999
1726,2,2,775.24,Yes,No,Not Flat,34972.12,1,Urban,1905.8964078000001
1727,3,6,681.24,No,Yes,Flat,16854.39,1,Rural,1162.7814795
1728,3,7,944.98,Yes,Yes,Flat,23591.03,1,Urban,2416.3448982
1729,2,4,1128.0,No,Yes,Flat,37439.39,1,Urban,1932.4336023
1730,2,6,809.14,No,Yes,Not Flat,11989.09,1,Urban,1723.8806739000001
1731,2,7,847.06,Yes,Yes,Not Flat,31317.85,1,Rural,1935.5451540000001
1732,2,2,924.05,Yes,No,Not Flat,37.78,0,Urban,2008.4195304
1733,0,4,638.7,No,No,Flat,22741.98,1,Urban,1819.6942205999999
1734,3,3,677.62,Yes,Yes,Not Flat,16189.31,2,Rural,2108.3351277
1735,1,6,789.43,No,Yes,Flat,45243.6,0,Urban,2081.4739412999998
1736,1,6,1113.17,No,Yes,Not Flat,22116.9,2,Rural,1212.2489709000001
1737,2,2,745.55,No,No,Flat,14794.44,0,Urban,1226.5058784
1738,3,4,485.29,Yes,No,Not Flat,25695.76,1,Rural,1340.7377706
1739,2,6,968.84,No,Yes,Flat,9788.09,1,Urban,2305.1102039999996
1740,1,6,866.08,Yes,Yes,Not Flat,12959.37,1,Urban,2344.5717399
1741,3,10,496.23,No,Yes,Not Flat,15633.05,1,Rural,1365.1477212
1742,1,8,666.17,No,Yes,Flat,50110.52,2,Urban,2227.1394453
1743,2,5,503.2,Yes,Yes,Not Flat,21514.42,2,Urban,2707.891392
1744,1,2,845.99,No,Yes,Not Flat,18394.7,0,Urban,1713.1196357999997
1745,2,6,756.78,Yes,No,Not Flat,25382.09,0,Rural,971.8730337000001
1746,2,4,693.64,Yes,Yes,Not Flat,22786.52,1,Urban,2464.3914882
1747,3,6,1005.53,Yes,Yes,Not Flat,28894.24,3,Urban,2751.6446508
1748,3,4,882.3,Yes,Yes,Flat,22055.03,0,Urban,2477.1149330999997
1749,2,3,876.92,No,Yes,Not Flat,35764.37,1,Urban,1744.4561412000003
1750,1,6,701.75,No,Yes,Not Flat,17440.23,0,Rural,867.7128983999999
1751,3,4,784.66,Yes,Yes,Not Flat,22990.62,1,Rural,1240.3595916
1752,2,3,808.05,No,Yes,Flat,11855.19,0,Urban,1510.2843237
1753,2,3,653.71,Yes,Yes,Not Flat,32657.08,0,Rural,1458.2967543
1754,3,1,593.11,Yes,No,Not Flat,36125.38,0,Rural,1236.5495715000002
1755,2,6,503.58,No,Yes,Not Flat,25547.56,3,Rural,1527.5082708
1756,3,10,885.17,Yes,Yes,Not Flat,40972.21,1,Rural,1517.7553116000001
1757,2,4,724.91,No,No,Flat,15450.67,0,Urban,1596.3948303
1758,3,6,510.57,No,Yes,Flat,25751.31,2,Rural,1636.3017543
1759,1,4,739.46,Yes,Yes,Not Flat,37974.81,3,Rural,2356.9383975
1760,2,5,659.68,No,No,Flat,27161.28,1,Urban,1762.7584668
1761,0,4,591.84,No,Yes,Not Flat,26173.34,1,Rural,916.10649
1762,4,7,877.12,No,Yes,Not Flat,38695.89,1,Rural,1028.102823
1763,3,4,854.5,No,Yes,Flat,-1177.42,2,Urban,2083.6075233
1764,2,6,824.3,No,Yes,Not Flat,33636.63,1,Urban,2077.3049808
1765,2,6,862.32,Yes,No,Not Flat,36173.24,1,Urban,2295.0526356
1766,0,7,775.05,Yes,No,Flat,19339.03,1,Rural,1782.6211293
1767,3,5,717.65,Yes,Yes,Not Flat,35729.31,0,Rural,1248.8978576999998
1768,1,-1,803.67,No,Yes,Flat,25087.46,0,Urban,1453.804542
1769,4,3,812.58,No,Yes,Flat,28523.47,0,Urban,1569.5701445999998
1770,2,1,1010.53,Yes,No,Not Flat,22346.64,2,Rural,1701.0990557999999
1771,2,6,657.46,No,No,Not Flat,40556.07,3,Urban,2177.2021233
1772,4,4,813.22,No,Yes,Flat,17441.35,0,Urban,1607.4144423000002
1773,2,4,749.95,No,Yes,Not Flat,48985.24,2,Rural,1423.0272603
1774,1,7,867.51,No,Yes,Not Flat,34397.74,1,Urban,1964.0733357
1775,3,4,603.76,No,No,Flat,27143.19,0,Urban,1312.9639674
1776,2,4,780.69,Yes,Yes,Not Flat,13472.99,2,Urban,2765.027151
1777,1,7,889.51,No,Yes,Flat,42581.85,2,Urban,2313.995055
1778,4,6,956.65,Yes,No,Flat,22290.71,1,Urban,2141.7498818999998
1779,3,3,767.03,No,Yes,Flat,13983.43,0,Urban,2012.6733876
1780,3,6,844.71,Yes,Yes,Flat,31825.02,1,Urban,2454.2733078
1781,1,5,1047.23,No,Yes,Not Flat,22144.56,0,Urban,1524.5379477000001
1782,2,6,665.98,No,No,Not Flat,20282.97,0,Urban,1357.1056158000001
1783,2,8,761.85,No,Yes,Flat,7716.81,3,Urban,2401.0658025
1784,2,4,923.94,No,Yes,Not Flat,35159.91,2,Rural,1465.2109632
1785,3,6,832.32,Yes,Yes,Flat,18419.07,0,Rural,1425.0820368
1786,3,8,946.75,No,Yes,Not Flat,15911.63,1,Urban,2188.5873819
1787,4,6,838.62,No,Yes,Not Flat,31661.56,0,Rural,803.3338547999999
1788,3,4,895.81,No,Yes,Not Flat,21977.73,2,Urban,2390.8691480999996
1789,4,4,996.57,No,No,Not Flat,26294.83,0,Urban,1129.8693786
1790,4,5,657.8,Yes,No,Flat,27780.65,1,Rural,1468.0095231
1791,2,9,990.99,Yes,Yes,Not Flat,22734.82,2,Rural,2071.1740068
1792,2,4,599.81,No,No,Not Flat,13762.18,1,Rural,792.8695307999999
1793,0,8,811.26,No,Yes,Not Flat,20312.57,1,Urban,2225.4446811
1794,1,3,991.18,Yes,Yes,Not Flat,6049.17,0,Rural,1374.729147
1795,2,10,858.17,Yes,No,Not Flat,13232.88,1,Rural,1316.5790283000001
1796,1,9,873.78,No,No,Not Flat,12998.57,0,Rural,786.404802
1797,3,5,801.2,No,No,Flat,37571.74,0,Rural,1036.6453194
1798,2,5,802.11,No,Yes,Not Flat,10244.49,2,Urban,2137.3642221
1799,1,4,663.42,Yes,No,Flat,51774.67,2,Urban,2683.5122834999997
1800,2,6,748.92,No,No,Flat,16826.39,1,Urban,1874.3575382999998
1801,2,4,759.56,No,Yes,Flat,17279.51,1,Urban,2005.2936039
1802,2,5,975.06,No,Yes,Flat,14725.77,0,Rural,1233.6570156
1803,0,10,659.02,No,No,Not Flat,9712.83,0,Urban,1226.2808493
1804,3,5,802.68,No,No,Not Flat,27474.05,1,Urban,1471.9063416
1805,2,5,641.03,No,Yes,Not Flat,24266.75,0,Urban,1510.7179596
1806,3,5,901.75,Yes,No,Not Flat,33231.86,1,Rural,1529.1584016
1807,4,5,599.01,No,No,Not Flat,28939.04,2,Rural,1296.4070508
1808,1,3,878.66,No,Yes,Not Flat,36984.67,0,Rural,819.4380603
1809,0,7,937.42,Yes,No,Flat,17018.37,0,Urban,2119.7606919
1810,3,7,669.21,No,No,Not Flat,7597.14,2,Urban,2162.8234293
1811,2,1,901.34,No,Yes,Not Flat,39718.99,1,Rural,909.7195971
1812,2,6,828.78,No,Yes,Not Flat,16265.12,1,Urban,1840.3044912
1813,1,2,972.73,Yes,No,Flat,28861.85,0,Urban,2042.4333686999998
1814,2,3,693.11,No,Yes,Not Flat,25254.15,2,Rural,1445.8815885
1815,2,6,881.52,No,Yes,Flat,20805.04,1,Urban,1865.8743786
1816,1,4,747.96,No,No,Not Flat,32192.83,1,Rural,627.4725168
1817,1,5,781.8,Yes,Yes,Not Flat,5681.86,0,Rural,989.2549782
1818,1,4,897.21,No,No,Not Flat,32319.97,2,Urban,1652.7987693
1819,1,4,926.78,No,Yes,Flat,33504.17,0,Urban,1849.7827524000002
1820,3,3,901.47,Yes,Yes,Flat,19740.48,1,Urban,2162.1236375999997
1821,2,5,838.58,No,Yes,Flat,25174.6,0,Urban,1929.8362839000001
1822,2,7,801.08,No,Yes,Not Flat,25772.23,3,Urban,2217.8296752
1823,4,3,770.08,No,Yes,Not Flat,22386.58,2,Urban,2142.2477301
1824,1,7,744.79,Yes,No,Flat,21717.13,2,Urban,2221.9627379999997
1825,5,6,862.18,Yes,Yes,Flat,42080.48,0,Urban,2619.9453246000003
1826,2,1,594.97,No,No,Not Flat,19945.75,1,Urban,1296.1694904
1827,2,6,581.92,Yes,Yes,Flat,31671.12,0,Urban,2104.7580468
1828,3,5,828.86,No,Yes,Flat,32097.76,0,Rural,1289.5761923999999
1829,1,4,664.27,No,Yes,Not Flat,37591.87,2,Urban,2281.1545257
1830,3,5,980.25,No,Yes,Flat,9111.69,2,Rural,1326.7359582000001
1831,3,3,733.35,Yes,Yes,Not Flat,23763.85,0,Urban,2142.6749097
1832,1,4,793.23,No,No,Not Flat,32791.1,0,Rural,458.4194982
1833,2,-1,594.82,No,Yes,Not Flat,34875.33,1,Urban,1676.0950656
1834,3,6,882.81,No,Yes,Not Flat,13983.82,1,Urban,1677.3951948
1835,1,5,993.6,No,Yes,Not Flat,18839.05,0,Urban,1473.8033664
1836,4,0,856.25,Yes,No,Not Flat,24394.06,2,Urban,2124.0685659
1837,3,8,947.1,Yes,Yes,Not Flat,33000.41,1,Rural,1576.4737413
1838,1,5,755.23,No,Yes,Not Flat,27605.69,1,Rural,1327.8443706
1839,1,4,952.53,No,Yes,Flat,21533.11,1,Urban,1801.8914424
1840,0,3,906.35,No,Yes,Not Flat,13662.8,2,Rural,1354.2715053000002
1841,2,2,516.37,No,Yes,Not Flat,20040.11,2,Rural,1592.6001267000001
1842,4,3,906.07,Yes,Yes,Not Flat,31143.81,0,Rural,1052.0667294
1843,1,2,828.02,No,Yes,Flat,32351.24,0,Urban,1703.2772862
1844,2,2,1000.18,No,Yes,Flat,19160.32,2,Urban,2494.5959931
1845,3,1,940.05,No,Yes,Flat,24975.39,2,Rural,1764.7599621
1846,3,3,802.81,No,No,Not Flat,25520.17,2,Urban,1623.1235417999999
1847,3,0,1175.71,Yes,Yes,Flat,40163.85,0,Urban,2551.8522768000003
1848,3,3,918.63,No,Yes,Flat,16998.43,3,Rural,1548.4115207999998
1849,1,5,587.69,No,Yes,Not Flat,20956.92,1,Rural,1083.0905226
1850,2,4,949.02,Yes,Yes,Flat,15645.13,2,Urban,2725.2335150999997
1851,3,5,912.62,Yes,Yes,Not Flat,19487.56,2,Urban,2844.3732411
1852,1,5,567.83,Yes,Yes,Not Flat,34357.78,1,Rural,1248.2589519
1853,3,5,852.77,Yes,No,Not Flat,42164.38,1,Rural,1285.6016229
1854,3,5,808.27,No,Yes,Flat,42973.79,3,Urban,2617.0532859
1855,2,5,630.08,Yes,Yes,Not Flat,22784.23,0,Urban,1827.6851951999997
1856,2,5,1113.18,No,Yes,Flat,27659.79,3,Rural,1803.9709835999997
1857,3,5,785.79,Yes,Yes,Flat,33916.8,0,Urban,2074.4880678
1858,1,2,854.04,Yes,Yes,Flat,8560.56,0,Rural,1161.6077322
1859,1,5,667.43,No,Yes,Not Flat,16639.28,1,Urban,1955.5457222999999
1860,0,7,478.33,No,Yes,Flat,19062.14,0,Urban,1507.0871118
1861,2,5,701.43,Yes,Yes,Flat,12857.82,0,Rural,1100.9268603
1862,2,5,1000.44,No,Yes,Not Flat,28649.43,1,Rural,857.1158198999999
1863,3,4,887.57,No,Yes,Not Flat,23856.6,0,Urban,1805.3395236
1864,2,6,637.27,No,No,Not Flat,28094.45,0,Urban,1457.8063563
1865,3,4,733.62,No,Yes,Flat,30381.49,2,Urban,2247.4149189
1866,3,5,761.19,No,No,Flat,33356.46,2,Rural,1612.7812562999998
1867,2,7,840.13,No,Yes,Flat,35397.42,2,Urban,2283.7927245
1868,2,5,739.0,Yes,No,Flat,23731.51,0,Rural,1104.7830669
1869,2,6,488.35,No,No,Flat,12436.41,1,Urban,1740.7684737
1870,0,3,1024.82,No,Yes,Flat,28876.67,1,Urban,1841.3107266
1871,2,6,965.2,No,Yes,Not Flat,33363.39,1,Urban,2237.4292896
1872,0,5,968.65,Yes,Yes,Flat,47904.37,3,Urban,3284.286435
1873,3,6,838.25,No,Yes,Flat,22592.39,0,Urban,1953.7517109
1874,1,3,610.17,No,Yes,Not Flat,28660.04,1,Urban,1589.257701
1875,3,7,532.29,No,Yes,Flat,20281.78,0,Rural,1018.3985184
1876,1,6,984.05,Yes,No,Flat,9627.81,1,Rural,1696.4622663
1877,3,4,873.78,No,Yes,Flat,5565.5,0,Rural,899.9767101
1878,2,4,777.78,No,Yes,Not Flat,25425.08,2,Urban,2039.0011931999998
1879,2,6,705.26,Yes,Yes,Not Flat,22377.23,2,Urban,2413.3807695
1880,3,3,647.53,No,Yes,Flat,33074.14,3,Rural,1581.8253267
1881,2,3,952.8,No,Yes,Flat,39609.7,2,Urban,2568.6942903
1882,1,6,622.23,Yes,Yes,Not Flat,27623.69,0,Urban,2042.5886114999998
1883,1,7,970.66,No,Yes,Flat,26338.22,3,Urban,2406.493149
1884,0,6,918.08,No,Yes,Not Flat,19449.26,0,Rural,677.4891699
1885,1,1,808.88,Yes,No,Not Flat,19741.17,2,Urban,2441.2283631
1886,2,4,755.45,No,No,Flat,31312.08,2,Rural,1594.9694531999999
1887,2,8,626.27,No,Yes,Not Flat,4577.68,3,Rural,1599.7815914999999
1888,2,5,563.0,No,No,Not Flat,34857.7,1,Urban,1504.6776201
1889,0,6,817.24,Yes,Yes,Not Flat,23889.94,2,Urban,2739.3970074
1890,1,6,896.96,No,Yes,Flat,11184.97,1,Urban,2124.1767935999997
1891,3,7,874.27,No,Yes,Not Flat,31211.12,0,Urban,1927.4947481999998
1892,2,6,1034.24,Yes,Yes,Flat,7775.47,1,Urban,2471.2701339
1893,1,5,898.03,Yes,Yes,Not Flat,11325.19,3,Urban,3091.5778739999996
1894,1,6,880.51,Yes,Yes,Flat,32511.01,2,Urban,2963.5612911
1895,1,4,905.65,No,Yes,Not Flat,56355.95,2,Rural,1730.9948586
1896,3,5,646.24,Yes,Yes,Flat,19332.0,3,Rural,2548.2818733000004
1897,3,7,673.25,No,No,Not Flat,20910.94,2,Urban,1859.6043516
1898,1,6,702.43,Yes,No,Not Flat,24957.63,2,Urban,2623.9654221
1899,2,5,778.53,No,Yes,Not Flat,28011.26,0,Urban,1415.0578406999998
1900,3,2,603.58,No,Yes,Not Flat,28243.32,0,Rural,673.7757528
1901,3,1,1077.31,No,Yes,Flat,8382.92,1,Urban,1949.1255771
1902,0,5,868.31,Yes,No,Not Flat,31608.86,0,Rural,815.0741967000001
1903,2,9,746.65,No,Yes,Flat,23299.5,2,Urban,2462.5278939
1904,0,6,925.72,No,Yes,Not Flat,30721.85,0,Rural,1044.4233129
1905,2,9,674.48,Yes,Yes,Flat,27319.21,2,Urban,2717.6195016
1906,2,6,905.64,Yes,Yes,Not Flat,28407.03,0,Urban,1923.7214145
1907,0,5,999.06,No,Yes,Not Flat,30210.45,1,Urban,2198.7264791999996
1908,3,4,854.33,No,Yes,Not Flat,18918.92,3,Urban,2362.3352907
1909,2,5,813.5,No,Yes,Not Flat,33164.3,1,Urban,1789.6179009000002
1910,3,4,505.88,No,No,Flat,24826.06,3,Rural,1862.4132972
1911,2,4,761.86,No,Yes,Flat,7353.41,0,Rural,1094.8506573
1912,2,2,767.74,Yes,Yes,Not Flat,17477.31,3,Rural,2148.0937080000003
1913,2,1,752.08,Yes,Yes,Not Flat,30477.09,1,Rural,1639.5230493
1914,2,7,1025.06,Yes,No,Flat,17823.67,1,Rural,1827.3104166000003
1915,3,6,753.75,Yes,Yes,Flat,11728.32,4,Urban,3308.9823269999997
1916,1,5,861.68,Yes,Yes,Not Flat,35897.48,1,Rural,1632.6727056
1917,1,3,811.09,No,Yes,Flat,36398.05,1,Rural,1568.5065470999998
1918,2,6,901.94,Yes,Yes,Flat,33624.6,2,Rural,2064.4763922
1919,2,9,983.6,Yes,Yes,Not Flat,26546.3,2,Rural,1794.4243499999998
1920,0,7,926.45,Yes,No,Flat,27785.45,2,Urban,2322.1518381
1921,2,3,513.97,Yes,No,Not Flat,24447.93,2,Rural,1446.9145664999999
1922,2,6,742.55,Yes,Yes,Flat,25114.88,1,Rural,1799.7828882
1923,3,6,767.65,No,Yes,Not Flat,35282.36,2,Rural,1572.9049149000002
1924,3,5,711.94,No,Yes,Not Flat,18470.96,1,Urban,2150.7066099
1925,3,6,847.1,Yes,Yes,Not Flat,32952.39,0,Urban,2079.475935
1926,3,5,698.63,No,Yes,Flat,26337.36,1,Urban,2193.6209988
1927,4,4,729.31,No,Yes,Flat,10395.27,0,Rural,917.9987073
1928,1,5,1023.66,No,Yes,Not Flat,12826.64,1,Urban,2164.6480887
1929,1,3,802.89,Yes,Yes,Not Flat,21307.33,1,Urban,2297.637414
1930,1,8,841.62,Yes,Yes,Not Flat,23764.01,2,Rural,1811.3501330999998
1931,2,5,879.25,No,No,Flat,12596.85,0,Rural,818.3741637
1932,2,5,367.73,No,No,Not Flat,14814.95,0,Rural,263.5555491
1933,2,3,457.71,No,Yes,Not Flat,10398.38,2,Rural,1370.3874468000001
1934,3,4,1025.59,No,Yes,Flat,41559.87,0,Rural,817.7225196
1935,2,2,639.22,No,Yes,Not Flat,29826.67,1,Urban,1680.2820425999998
1936,3,5,912.02,Yes,Yes,Not Flat,33736.56,0,Rural,1059.0733503000001
1937,3,6,1112.99,No,Yes,Flat,15430.48,0,Rural,1339.679634
1938,0,10,1019.64,No,Yes,Not Flat,6031.98,2,Urban,2459.0691975
1939,2,0,708.78,No,Yes,Flat,24223.22,2,Urban,2079.2342961000004
1940,2,4,841.29,Yes,Yes,Not Flat,6165.27,2,Rural,1640.2050309
1941,2,4,758.89,Yes,Yes,Not Flat,12919.84,1,Rural,1728.6463248
1942,1,5,668.13,Yes,Yes,Not Flat,15481.44,1,Urban,1975.1375169000003
1943,4,5,470.52,No,Yes,Not Flat,22726.77,2,Urban,2013.3916143
1944,2,4,953.72,No,Yes,Not Flat,27690.35,1,Urban,1667.0342354999998
1945,3,0,772.57,Yes,Yes,Flat,12317.68,0,Urban,2448.9713967000002
1946,2,6,780.34,No,Yes,Flat,41016.55,1,Rural,1235.7339867
1947,3,8,1024.32,No,Yes,Not Flat,29350.88,2,Urban,2280.2249118
1948,1,4,1025.35,Yes,Yes,Flat,12059.17,1,Rural,2026.3085646
1949,0,5,795.34,Yes,Yes,Not Flat,22724.75,2,Rural,2034.7619516999998
1950,2,5,945.22,Yes,Yes,Flat,13217.15,2,Urban,2445.5063259
1951,1,4,912.46,Yes,Yes,Not Flat,26579.64,2,Urban,2928.5145696
1952,2,7,697.37,No,Yes,Flat,18812.34,1,Urban,1904.5378896000002
1953,2,8,983.43,No,No,Flat,22657.68,4,Rural,1587.3659475
1954,2,2,819.78,Yes,Yes,Not Flat,21991.53,0,Urban,1910.6532879
1955,2,5,678.51,No,Yes,Flat,14150.45,1,Rural,1186.2099996000002
1956,2,3,527.7,No,Yes,Not Flat,43204.74,1,Urban,1725.0112122
1957,2,9,863.06,Yes,Yes,Flat,22622.14,1,Urban,2438.9484903000002
1958,3,5,692.49,Yes,Yes,Flat,39477.18,1,Rural,2070.3079035
1959,2,5,670.01,Yes,Yes,Flat,36959.48,1,Rural,1617.091695
1960,3,7,710.0,Yes,Yes,Flat,19662.06,0,Rural,1643.5737564
1961,2,5,954.01,No,No,Flat,27990.39,0,Rural,810.7778829000001
1962,2,6,631.54,No,Yes,Flat,32046.17,2,Urban,2464.7154471
1963,2,6,783.75,Yes,Yes,Flat,8970.35,0,Urban,2304.1372668
1964,0,7,602.31,No,No,Flat,9072.79,1,Rural,1255.3329897
1965,3,0,1060.11,No,Yes,Flat,33817.84,1,Urban,1968.505314
1966,2,2,762.18,Yes,Yes,Not Flat,35141.26,2,Urban,2358.9537093
1967,3,8,824.74,Yes,Yes,Flat,23400.22,1,Rural,2047.2847023000002
1968,3,4,615.35,No,Yes,Not Flat,33954.6,2,Urban,2177.9109405
1969,2,6,996.64,No,No,Not Flat,21220.11,0,Urban,1485.4610129999999
1970,2,3,903.62,Yes,Yes,Flat,38243.86,0,Urban,2380.0269336
1971,2,5,686.9,Yes,Yes,Not Flat,29489.46,2,Urban,2812.8634389
1972,2,4,976.34,No,No,Not Flat,3507.86,1,Urban,1433.2844364
1973,2,7,729.12,No,Yes,Not Flat,29066.2,0,Urban,1965.6454896
1974,3,3,829.61,No,Yes,Not Flat,29728.82,1,Urban,1704.2763093
1975,1,8,909.63,Yes,Yes,Flat,10084.09,1,Urban,2560.3280088
1976,2,8,748.83,No,No,Not Flat,12819.36,2,Rural,988.3659737999999
1977,2,2,1025.77,No,Yes,Flat,24293.56,2,Rural,1430.0490321
1978,4,7,1049.08,Yes,Yes,Not Flat,33978.15,0,Urban,2388.3961911
1979,2,7,818.59,Yes,No,Not Flat,32710.94,0,Urban,1626.389772
1980,1,7,998.02,Yes,Yes,Not Flat,11903.62,2,Urban,2443.0881597
1981,0,5,787.6,No,Yes,Not Flat,26472.36,2,Urban,1977.2106621000003
1982,3,4,671.4,No,Yes,Flat,30461.42,0,Rural,940.3860582
1983,2,4,925.83,No,Yes,Not Flat,36063.58,2,Rural,1424.0856897
1984,2,4,721.09,No,Yes,Not Flat,37586.7,1,Rural,1434.3113874
1985,3,5,621.65,No,Yes,Not Flat,36867.11,1,Urban,2064.4564089
1986,3,5,904.32,No,Yes,Flat,22728.0,1,Rural,1614.3096329999998
1987,2,3,734.66,No,Yes,Not Flat,15053.63,1,Urban,1553.9271741
1988,1,5,652.64,Yes,Yes,Flat,35364.15,1,Urban,2352.6987297
1989,3,4,944.11,Yes,Yes,Not Flat,33446.94,1,Urban,2695.7382768
1990,1,6,678.34,No,No,Flat,39175.03,0,Urban,1846.4458677
1991,2,7,666.42,No,Yes,Flat,13412.74,0,Rural,997.6782530999999
1992,1,4,602.24,Yes,Yes,Not Flat,43077.89,1,Urban,2164.8469221
1993,3,4,872.51,No,Yes,Flat,13887.45,0,Urban,1487.5328571
1994,2,6,816.3,No,Yes,Flat,39795.94,1,Rural,1585.3563207
1995,3,0,991.31,No,Yes,Not Flat,12687.26,1,Urban,1967.6103336
1996,2,5,847.97,No,Yes,Not Flat,39502.92,0,Rural,1063.4180796
1997,2,4,660.94,Yes,No,Not Flat,10145.17,0,Urban,1705.9816485000001
1998,1,1,814.75,No,Yes,Flat,15535.05,0,Urban,1960.2699408
1999,1,6,835.43,No,No,Not Flat,22204.0,0,Urban,1613.4030138000003
